,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
108,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,205-99-2,Benzo(b)fluoranthene,,ppb,,N,Yes,-74.16106893,40.94115013
109,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,206-44-0,Fluoranthene,810.0,ppb,,Y,Yes,-74.16106893,40.94115013
110,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,207-08-9,Benzo(k)fluoranthene,,ppb,,N,Yes,-74.16106893,40.94115013
111,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,208-96-8,Acenaphthylene,,ppb,,N,Yes,-74.16106893,40.94115013
112,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,218-01-9,Chrysene,,ppb,,N,Yes,-74.16106893,40.94115013
113,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,50-32-8,Benzo(a)pyrene,,ppb,,N,Yes,-74.16106893,40.94115013
114,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,51-28-5,"2,4-Dinitrophenol",,ppb,,N,Yes,-74.16106893,40.94115013
115,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,53-70-3,"Dibenz(a,h)anthracene",,ppb,,N,Yes,-74.16106893,40.94115013
116,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,534-52-1,"4,6-Dinitro-2-methylphenol",,ppb,,N,Yes,-74.16106893,40.94115013
117,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,541-73-1,"1,3-Dichlorobenzene",,ppb,,N,Yes,-74.16106893,40.94115013
118,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,56-55-3,Benzo(a)anthracene,,ppb,,N,Yes,-74.16106893,40.94115013
119,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,59-50-7,4-Chloro-3-methylphenol,,ppb,,N,Yes,-74.16106893,40.94115013
120,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,606-20-2,"2,6-Dinitrotoluene",,ppb,,N,Yes,-74.16106893,40.94115013
121,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,621-64-7,n-Nitrosodi-n-propylamine,,ppb,,N,Yes,-74.16106893,40.94115013
122,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,65-85-0,Benzoic Acid,,ppb,,N,Yes,-74.16106893,40.94115013
123,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,67-72-1,Hexachloroethane,,ppb,,N,Yes,-74.16106893,40.94115013
124,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,7005-72-3,4-Chlorophenyl phenyl ether,,ppb,,N,Yes,-74.16106893,40.94115013
125,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,77-47-4,Hexachlorocyclopentadiene,,ppb,,N,Yes,-74.16106893,40.94115013
126,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,78-59-1,Isophorone,,ppb,,N,Yes,-74.16106893,40.94115013
127,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,83-32-9,Acenaphthene,,ppb,,N,Yes,-74.16106893,40.94115013
128,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,84-66-2,Diethyl phthalate,,ppb,,N,Yes,-74.16106893,40.94115013
129,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,84-74-2,Di-n-butyl phthalate,,ppb,,N,Yes,-74.16106893,40.94115013
130,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,85-01-8,Phenanthrene,,ppb,,N,Yes,-74.16106893,40.94115013
131,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,85-68-7,Benzyl butyl phthalate,,ppb,,N,Yes,-74.16106893,40.94115013
132,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,86-30-6,n-Nitrosodiphenylamine,,ppb,,N,Yes,-74.16106893,40.94115013
133,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,86-73-7,Fluorene,,ppb,,N,Yes,-74.16106893,40.94115013
134,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,87-68-3,Hexachlorobutadiene,,ppb,,N,Yes,-74.16106893,40.94115013
135,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,87-86-5,Pentachlorophenol,,ppb,,N,Yes,-74.16106893,40.94115013
136,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,88-06-2,"2,4,6-Trichlorophenol",,ppb,,N,Yes,-74.16106893,40.94115013
137,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,88-74-4,2-Nitroaniline,,ppb,,N,Yes,-74.16106893,40.94115013
138,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,88-75-5,2-Nitrophenol,,ppb,,N,Yes,-74.16106893,40.94115013
139,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,91-20-3,Naphthalene,,ppb,,N,Yes,-74.16106893,40.94115013
140,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,91-57-6,2-Methylnaphthalene,,ppb,,N,Yes,-74.16106893,40.94115013
141,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,91-58-7,2-Chloronaphthalene,,ppb,,N,Yes,-74.16106893,40.94115013
142,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,91-94-1,"3,3'-Dichlorobenzidine",,ppb,,N,Yes,-74.16106893,40.94115013
143,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,95-48-7,2-Methylphenol (o-Cresol),,ppb,,N,Yes,-74.16106893,40.94115013
144,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,95-50-1,"1,2-Dichlorobenzene",,ppb,,N,Yes,-74.16106893,40.94115013
145,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,95-57-8,2-Chlorophenol,,ppb,,N,Yes,-74.16106893,40.94115013
146,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,95-95-4,"2,4,5-Trichlorophenol",,ppb,,N,Yes,-74.16106893,40.94115013
147,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,98-95-3,Nitrobenzene,,ppb,,N,Yes,-74.16106893,40.94115013
148,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,99-09-2,3-Nitroaniline,,ppb,,N,Yes,-74.16106893,40.94115013
149,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,BBL-HMWPAH,HMW PAHs,1710.0,ppb,,Y,Yes,-74.16106893,40.94115013
150,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,BBL-LMWPAH,LMW PAHs,,ppb,,N,Yes,-74.16106893,40.94115013
151,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,BBL-TPAH,Total PAHs,1710.0,ppb,,Y,Yes,-74.16106893,40.94115013
152,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,BBL-TPAH(MAXDL),Total PAHs,1710.0,ppb,,Y,Yes,-74.16106893,40.94115013
153,R10,2/21/1990,1990 Surficial Sediment Investigation,TOTAL TEQ,DTEQ,Dioxin TEQ (WHO TEF),10.3625,ppt,,Y,Yes,-74.16106893,40.94115013
